,date,text
1650,2020-04-05 05:36:36,#laughaid2020 When did #coronavirus got real for you? For me it was when China built a huge quarantine hospital in less than 2 weeks back at the beginning of February. When I saw this it freaked me out! 
1651,2020-04-05 05:35:51,"‘Journalism faces an extinction event.’ If you value democracy, please buy a paper today or subscribe to a news organisation. We are an industry that has been battling for years but COVID-19 is an existential threat to independent journalism everywhere "
1652,2020-04-05 05:34:56,*coronavirus exists My family: 
1653,2020-04-05 05:34:46,"ICYMI: @maddow reports that Albany, Georgia – a rural southern town where Black folks make up 73% percent of the city’s population, the local hospital has been overwhelmed by coronavirus. #CovidWhileBlack pic.twitter.com/ghw4s9ETlb"
1654,2020-04-05 05:33:36,"U.S. farmers are ""gonna be in trouble"" without foreign labor during the coronavirus pandemic https://cbsn.ws/34ag5df"
1655,2020-04-05 05:32:14,"Covid 19 trivia snippet for the day: Seinfeld called the current toilet paper shortage back on January 6, 1994 in an episode called “The Stall”, coining the phrase “not a square to spare”. #nostradamuswho"
1656,2020-04-05 05:31:13,"#SSC_UNFAIR_UFM If a genuine, hardworking candidate does not die due to corona virus, he/she will surely die(virtually) due to this monstrous, ambiguous UFM. Dear SSC, please save us to save the nation."
1657,2020-04-05 05:30:50,Indian army doing very good work by preventing the terrorists from Corona by killing them... @adgpi @majorgauravarya
1658,2020-04-05 05:30:20,#SSC_UNFAIR_UFM @theQuint @PmoIndia @sscchief @dopt @drjitendrasingh @Narendramodi @ndtv @ndtvhindi @aajtak @abpnews @zeenews @shashiTharoor @YogendraYadav @msisodia @salmanazmii @HansrajMeena @TheDeshBhakt This UFM rule is more dangerous than corona virus. pic.twitter.com/4L5OmbqWZI
1659,2020-04-05 05:29:16,covid isn’t the only one that’s 19 #NASTYNINETEEN
1660,2020-04-05 05:28:47,Pls think. Dmk trying vote bank in corona too. #BoycottDmk #Dmkfails #திருட்டுதிராவிடம் pic.twitter.com/Uk33orowRv
1661,2020-04-05 05:27:45,"More Chinese scientists have just published a paper saying #coronavirus likely originated at one of the two virology labs in Wuhan, China. "
1662,2020-04-05 05:27:14,let’s help those affected by COVID-19 :) pic.twitter.com/fTeIVtr0r4
1663,2020-04-05 05:25:57,"when you have to do your own mani/pedis , fuck covid. pic.twitter.com/kANEWLjHn9"
1664,2020-04-05 05:22:48,Ignorance is a disease Winners gave @NCDCgov bus and equipment to fight covid 19 @rccghq also did the same thing My concern is will dey come an meet you at home before doing this ?
1665,2020-04-05 05:21:42,Do we have the same music taste Dont let me flop 
1666,2020-04-05 05:20:58,bauan is not covid-free anymore :(
1667,2020-04-05 05:20:26,Hey Now rock with style with a T-shirt with Positivity. . We pledge to help the needy especially in this Covid 19 @ScarcitySA own your world!. Delivery free around DBN CBD For Enquiries WhatsApp : 0760927800 DM : @ScarcitySA Email : scarcitysa@gmail.com #vaccine
1668,2020-04-05 05:19:44,CONFIRMED: Peach tests positive for COVID-19 
1669,2020-04-05 05:18:46,TRUTH: YOU / WE / US / ALL / I (EYE) ARE GOING THRU A CORONA (CROWN) VIRUS (LOW-FREQUENCY MANIFESTING ORGANISM LIVES OFF LOW RESONANCE) AND THIS IS TRUTH OBSERVED BY SOURCE. COSMIC REBIRTH FOR ALL OF HU-MANITY AND GALACTICS ALTOGETHER HAS BEGUN. WE ARE IN GLOBAL ASCENSION MODE. 
1670,2020-04-05 05:17:33,"I don’t understand why they’re not testing this vaccines in Italy, the epicenter of this corona virus and they want to test them on Africans. We are not lab rats. Go to Italy,Spain,France,USA or where the virus comes from. Africa is not a jungle! #AfricansAreNotLabRats #vaccine"
1671,2020-04-05 05:11:10,"As the coronavirus pandemic causes restrictions across the U.S., Appalachian Trail thru-hikers face the difficult decision to postpone their dreams or ignore warnings and forge ahead. "
1672,2020-04-05 05:10:51,I can't to wait hear we are covid free. 
1673,2020-04-05 05:10:49,Tom Dempsey dies after COVID-19 battle 
1674,2020-04-05 05:08:31,corona made me do it 
1675,2020-04-05 05:05:23,"BREAKING NEWS Reverand Franklin Graham told Jeanine Pirro the Coronavirus Pandemic ""is because of people sinning."" Franklin Graham blamed sinners for the COVID-19 coronavirus epidemic on Saturday nights appearance on Fox News. QUESTION: Could it possibly be TRUMPS SINNING?"
1676,2020-04-05 05:05:00,Simpler times before COVID 
1677,2020-04-05 05:03:22,me covid 19 
1678,2020-04-05 05:01:38,2 ways to avoid Corona Virus: #coronavirus 1. Stay at home. 2. Vote wisely in the next elections.
1679,2020-04-05 05:01:03,"Portugal has temporarily given all migrants and asylum seekers full citizenship rights, granting them full access to the country's healthcare as the outbreak of the novel coronavirus escalates in the country "
1680,2020-04-05 05:00:09,Is Trump trying to personally take credit for the stimulus checks to boost his reelection effort?
1681,2020-04-05 04:59:30,Really need a hair cut damn you corona! #ImgPlay
1682,2020-04-05 04:59:15,My corona superstar!!! She wants to be like her mom so much! 
1683,2020-04-05 04:55:56,"Today, at 9:00 pm, for 9 minutes, let us show our will to fight the #Corona Crisis, lit up our souls to leave the darkness behind. Let us Light Diya, Candle, flashlight tonight "
1684,2020-04-05 04:54:01,"""The United States will likely go down as the country that was supposedly best prepared to fight a pandemic but ended up catastrophically overmatched by the novel coronavirus, sustaining heavier casualties than any other nation"" "
1685,2020-04-05 04:53:49,Day 15 without you stupid Corona 
1686,2020-04-05 04:52:33,‘I want to see the government succeed in this..but let’s be honest serious mistakes have been made’ THANK YOU @Keir_Starmer. I can not describe the relief in finally having an opposition with an interest in holding the government to account
1687,2020-04-05 04:52:25,भर पेट खाना भी नहीं मिले काहे भागे कुछ तो देते हैं वात तो कुछ दिन के नाहि मरजाते । It is time to understand not matter for food matter for Nation how to defeat COVID-19 .Please support the @PMOIndia @myogiadityanath and aware those people
1688,2020-04-05 04:50:34,"A shout out to our manufacturers who’ve stepped up to support the state during COVID-19 Local companies have jumped at the opportunity to help our frontline with essential health care supplies such as face masks, hand sanitisers, gowns and ventilators. #qldjobs #coronavirus "
1689,2020-04-05 04:50:23,"As of today 0.000027% of the U.S. population has died of coronavirus, but tens of millions are going to be jobless and hungry. #tutora2020"
1690,2020-04-05 04:48:45,Pick your #Corona Warrior look #SundayMotivation
1691,2020-04-05 04:48:19,Nonpayment for all this plus underrepresentation in the covid 19 stimulus package 
1692,2020-04-05 04:42:15,NEVER forget that Justin Trudeau helped create this Covid 19 pandemic killing 1000's of Canadians and people around the world! RESIGN Trudeau!!! io-warfare experts question why Canada was sending lethal viruses to China http://nationalpost.com/wcm/fce2a521-4ce1-4eb0-8ccf-43f165713c0b via @nationalpost
1693,2020-04-05 04:40:16,"bhopal lake, today. the wildlife is returning to its natural habitat. earth is healing, we are the virus"
1694,2020-04-05 04:38:58,These journalists are more dangerous than #coronavirus. So #टीवी_देखना_बंद_करो
1695,2020-04-05 04:37:51,"Taiwan, despite being just 100 miles from mainland China with regular flights to and from Wuhan, has successfully staved off the worst of the coronavirus pandemic. The country has so far seen five deaths and just under 350 confirmed cases, and most schools and businesses remain"
1696,2020-04-05 04:33:41,"#Who_Is_EarthSavior ?? WORLD SAVIOR SAINT RAMPAL JI Hear the cure of incurable diseases, in the satsang of Purna Guru, where there is no cure for #corona_virus yet, OCEAN OF"
1697,2020-04-05 04:33:35,"#संस्कृति_अपनाओ_कोरोना_भगाओ Hon'ble PM has urged 130 crore Indians to light a lamp, diya, torch or candle from our balconies/doors to dispel d darkness of Corona N invoke our collective strength at tonight 9PM for 9 min. I'm going to follow this. Will u?! "
1698,2020-04-05 04:32:03,"Stumbled on this piece in the Wall Street Journal hailing some of the world’s managers of the coronavirus crisis. Kenya, South Korea &amp; the UK singled out "
1699,2020-04-05 04:31:47,"Aron Halpern barely survived the #Holocaust before making his way to the United States, where he built a thriving business, a beloved synagogue and a loving family. Halpern died March 30 of complications from the #coronavirus at age 92. "
1700,2020-04-05 04:30:19,Japan offers Avigan for free to countries fighting coronavirus - Nikkei Asian Review 
1701,2020-04-05 04:29:40,"WHY IS AFRICA AT THE FRONT LINES OF THIS CORONAVIRUS, HONESTLY WHY DONT THEY START THEIR #vaccine IN PLACES WITH HIGH CORONA DEATHS (CHINA,ITALY,ETC.) AFRICA IS NOT A TEST GROUND, WE ARE NOT LAB RATS WHO NEED TO BE EXPERIMENTED ON... #DearMrPresident WHY SELL US, WHY?"
1702,2020-04-05 04:29:16,COVID-19 2 confirmed! 
1703,2020-04-05 04:28:56,Corona virus update 
1704,2020-04-05 04:27:11,Your COVID nurses thankful i get to work with a team I trust my life with. #TryingToMakeTheBestOfIt
1705,2020-04-05 04:26:46,Experts and health officials who are battling the coronavirus outbreak are missing a critical piece of information: the number of health care workers who have tested positive for the disease. 
1706,2020-04-05 04:26:40,"If you had to sacrifice one Challenger, in exchange for ending the coronavirus, who would it be, and why would it be Kyle?"
1707,2020-04-05 04:25:36,Safety covid-19 
1708,2020-04-05 04:24:56,"Tom Dempsey, the historic New Orleans Saints placekicker, died tonight after a battle with the novel coronavirus. He was 73. On the kicker who overcame astronomical odds to set what was once thought to be a virtually unbeatable record | "
1709,2020-04-05 04:24:14,My favorite bunny
1710,2020-04-05 04:24:00,"whenever i tell my grandkids a story about living thru coronavirus i'm gonna start the story ""picture it. New york. 2020"" sophia petrillo style"
1711,2020-04-05 04:22:49,"The Burmese government forced the people to stay in their homes because of Covid-19, but the Burmese army bombed Rakhine villages and set fire to homes.Following video is AhLayGyun village in Ann TSP. @UN @UNHumanRights @YangheeLeeSKKU"
1712,2020-04-05 04:20:59,"Magandang araw!!! The UE-Caloocan Communication Batch 2017 is raising funds for families affected by COVID-19. We would like to ask you if you could shed some light for our kababayans in these trying times. Let us spread love, light, and a helping hand! #ShootThemBread "
1713,2020-04-05 04:20:32,""" Due to Lockdown Mother Earth is regaining it's diversity and forms "" Well if this continues.... #Then surely #** After Corona; Dinosaurs and Godzilla may be our neighbours ** #CoronaStopKaroNa"
1714,2020-04-05 04:20:00,BREAKING NEWS: Pikachu tests positive for COVID-19 
1715,2020-04-05 04:17:39,"The covid-19 deaths in the US have been doubling every three days. If this rate keeps up we will have 14,000 dead on the 6th and 28,000 dead on the 9th. Please please don’t keep up."
1716,2020-04-05 04:17:38,"I do NOT trust Fauci. He is a deep state, and he will NOT help American people to fight coronavirus."
1717,2020-04-05 04:15:39,Let's join hands and fight against Corona 
1718,2020-04-05 04:14:14,"Today we have 300,000 more COVID-19 cases than Trump promised we’d have 6 weeks ago."
1719,2020-04-05 04:11:48,thinking corona wont kill me before season 5 comes out but then seeing the release date 
1720,2020-04-05 04:11:25,"#Who_Is_EarthSavior SAINT RAMPAL JI MAHARAJ IS THE EARTH SAVIOR FOR EVERYONE, SANT RAMPAL JI MAHARAJ can escape us from Corona epidemic disease Must read gyan ganga For more information please watch Sadhana channel at 7.30pm Cure for cancer "
1721,2020-04-05 04:07:16,The Fox News viewing Donald Trump voters in my life are starting to admit trump’s handling of Covid-19 has been a disaster. So I do feel like we’re in new territory. Just wish it didn’t cost tens of thousands of preventable American deaths for them to start to wake up.
